InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Generation,Arch
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.89369164,0.38420955,ap-southeast-5,ap-southeast-5a,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,3.17590882,0.42089775,ap-southeast-5,ap-southeast-5a,ecs.gn8is,X86
ecs.ebmgn8is.32xlarge,L20,8,128,1024,L20 48GB,23.03675538,3.00280796,ap-southeast-5,ap-southeast-5b,ecs.ebmgn8is,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,6.34258405,0.83256559,ap-southeast-5,ap-southeast-5b,ecs.gn8is,X86
ecs.gn8is-4x.16xlarge,L20,4,64,512,L20 48GB,12.67593894,1.65590174,ap-southeast-5,ap-southeast-5b,ecs.gn8is,X86
ecs.gn8is-8x.32xlarge,L20,8,128,1024,L20 48GB,23.03960922,3.00317905,ap-southeast-5,ap-southeast-5b,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.89369164,0.38420955,ap-southeast-5,ap-southeast-5b,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,3.17590882,0.42089775,ap-southeast-5,ap-southeast-5b,ecs.gn8is,X86
ecs.sgn6i-vws-m2.xlarge,T4/8,1,4,10,T4/8 2GB,0.23600267,0.05911955,ap-southeast-5,ap-southeast-5b,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m4.2xlarge,T4/4,1,8,16,T4/4 4GB,0.54244695,0.12653729,ap-southeast-5,ap-southeast-5b,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m8.4xlarge,T4/2,1,16,32,T4/2 8GB,1.02057817,0.14070477,ap-southeast-5,ap-southeast-5b,ecs.sgn6i-vws,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,5.34846324,0.48976048,ap-southeast-7,ap-southeast-7a,ecs.gn8is,X86
ecs.gn8is-4x.16xlarge,L20,4,64,512,L20 48GB,10.68771084,0.97029277,ap-southeast-7,ap-southeast-7a,ecs.gn8is,X86
ecs.gn8is-8x.32xlarge,L20,8,128,1024,L20 48GB,19.42464402,1.75661663,ap-southeast-7,ap-southeast-7a,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.43615264,0.22765253,ap-southeast-7,ap-southeast-7a,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.67885324,0.24949558,ap-southeast-7,ap-southeast-7a,ecs.gn8is,X86
ecs.ebmgi6s.24xlarge,intel SG1,1,96,384,intel SG1,2.0945295,0.65730263,cn-beijing,cn-beijing-e,ecs.ebmgi6s,X86
ecs.gn5i-c40g1.10xlarge,P4,1,40,160,P4 8GB,3.796932,1.714995,cn-beijing,cn-beijing-e,ecs.gn5i,X86
ecs.gn5i-c48g1.12xlarge,P4,1,48,192,P4 8GB,4.343412,1.960911,cn-beijing,cn-beijing-e,ecs.gn5i,X86
ecs.ebmgp7ix.48xlarge,A910X,8,192,1024,A910X 48GB,22.2928374,6.91877821,cn-beijing,cn-beijing-f,ecs.ebmgp7ix,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-beijing,cn-beijing-f,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-beijing,cn-beijing-f,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-beijing,cn-beijing-f,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-beijing,cn-beijing-f,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-beijing,cn-beijing-f,ecs.gn6i,X86
ecs.gn6v-c10g1.20xlarge,V100,8,82,336,V100 16GB,30.321912,9.4077912,cn-beijing,cn-beijing-f,ecs.gn6v,X86
ecs.gn6v-c8g1.16xlarge,V100,8,64,256,V100 16GB,29.223432,9.0672624,cn-beijing,cn-beijing-f,ecs.gn6v,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,0.8514324,cn-beijing,cn-beijing-f,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,2.2755096,cn-beijing,cn-beijing-f,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,4.5394272,cn-beijing,cn-beijing-f,ecs.gn6v,X86
ecs.gn7i-c16g1.4xlarge,A10,1,16,60,A10 24GB,1.4044812,0.44338765,cn-beijing,cn-beijing-f,ecs.gn7i,X86
ecs.gn7i-c8g1.2xlarge,A10,1,8,30,A10 24GB,1.3270908,0.41939663,cn-beijing,cn-beijing-f,ecs.gn7i,X86
ecs.gn8ia.16xlarge,L20,1,64,384,L20 48GB,3.315312,1.0357452,cn-beijing,cn-beijing-f,ecs.gn8ia,X86
ecs.gn8ia.4xlarge,L20,1,16,128,L20 48GB,2.169912,0.6806712,cn-beijing,cn-beijing-f,ecs.gn8ia,X86
ecs.gn8ia.8xlarge,L20,1,32,256,L20 48GB,2.552172,0.7991718,cn-beijing,cn-beijing-f,ecs.gn8ia,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.36966319,cn-beijing,cn-beijing-f,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.40547032,cn-beijing,cn-beijing-f,ecs.gn8is,X86
ecs.gn8t-2x.8xlarge,G49,2,32,256,G49 24GB,4.012212,1.2517842,cn-beijing,cn-beijing-f,ecs.gn8t,X86
ecs.gn8t-4x.16xlarge,G49,4,64,512,G49 24GB,8.012832,2.4919764,cn-beijing,cn-beijing-f,ecs.gn8t,X86
ecs.gn8t-8x.32xlarge,G49,8,128,1024,G49 24GB,15.250932,4.7357874,cn-beijing,cn-beijing-f,ecs.gn8t,X86
ecs.gn8t.4xlarge,G49,1,16,128,G49 24GB,2.011212,0.6314742,cn-beijing,cn-beijing-f,ecs.gn8t,X86
ecs.gn8te.4xlarge,G49E,1,16,128,G49E 48GB,2.4912864,0.45793699,cn-beijing,cn-beijing-f,ecs.gn8te,X86
ecs.gn5i-c40g1.10xlarge,P4,1,40,160,P4 8GB,3.796932,1.714995,cn-beijing,cn-beijing-g,ecs.gn5i,X86
ecs.gn5i-c48g1.12xlarge,P4,1,48,192,P4 8GB,4.343412,1.960911,cn-beijing,cn-beijing-g,ecs.gn5i,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-beijing,cn-beijing-g,ecs.gn6e,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-beijing,cn-beijing-g,ecs.gn6i,X86
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.756032,1.4823684,cn-beijing,cn-beijing-g,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-beijing,cn-beijing-g,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-beijing,cn-beijing-g,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-beijing,cn-beijing-g,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-beijing,cn-beijing-g,ecs.gn6i,X86
ecs.gn6v-c10g1.20xlarge,V100,8,82,336,V100 16GB,30.321912,9.4077912,cn-beijing,cn-beijing-g,ecs.gn6v,X86
ecs.gn6v-c8g1.16xlarge,V100,8,64,256,V100 16GB,29.223432,9.0672624,cn-beijing,cn-beijing-g,ecs.gn6v,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,1.1435508,cn-beijing,cn-beijing-g,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,2.2755096,cn-beijing,cn-beijing-g,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,4.5394272,cn-beijing,cn-beijing-g,ecs.gn6v,X86
ecs.ebmgn6v.24xlarge,Nvidia Tesla V100,8,96,384,Nvidia Tesla V100 16GB,32.734842,4.2656145,cn-beijing,cn-beijing-h,ecs.ebmgn6v,X86
ecs.f3-c12f1.3xlarge,Xilinx VU9p,1,12,48,Xilinx VU9p 64GB,1.1797994,0.16345896,cn-beijing,cn-beijing-h,ecs.f3,X86
ecs.f3-c16f1.4xlarge,Xilinx VU9p,1,16,64,Xilinx VU9p 64GB,1.460592,0.199962,cn-beijing,cn-beijing-h,ecs.f3,X86
ecs.f3-c16f1.8xlarge,Xilinx VU9p,2,32,128,Xilinx VU9p 64GB,2.909592,0.388332,cn-beijing,cn-beijing-h,ecs.f3,X86
ecs.f3-c4f1.xlarge,Xilinx VU9p,1,4,16,Xilinx VU9p 64GB,1.020648,0.14276928,cn-beijing,cn-beijing-h,ecs.f3,X86
ecs.f3-c8f1.2xlarge,Xilinx VU9p,1,8,32,Xilinx VU9p 64GB,1.167342,0.1618395,cn-beijing,cn-beijing-h,ecs.f3,X86
ecs.gn6e-c12g1.12xlarge,V100,4,48,368,V100 32GB,10.907796,3.38941524,cn-beijing,cn-beijing-h,ecs.gn6e,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-beijing,cn-beijing-h,ecs.gn6e,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-beijing,cn-beijing-h,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-beijing,cn-beijing-h,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-beijing,cn-beijing-h,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-beijing,cn-beijing-h,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-beijing,cn-beijing-h,ecs.gn6i,X86
ecs.gn6v-c10g1.20xlarge,V100,8,82,336,V100 16GB,30.321912,9.4077912,cn-beijing,cn-beijing-h,ecs.gn6v,X86
ecs.gn6v-c8g1.16xlarge,V100,8,64,256,V100 16GB,29.223432,9.0672624,cn-beijing,cn-beijing-h,ecs.gn6v,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,1.1435508,cn-beijing,cn-beijing-h,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,2.2755096,cn-beijing,cn-beijing-h,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,4.5394272,cn-beijing,cn-beijing-h,ecs.gn6v,X86
ecs.gn7r-c16g1.4xlarge,GA107,1,16,64,GA107 16GB,0.6831966,0.0989006,cn-beijing,cn-beijing-h,ecs.gn7r,ARM
ecs.sgn6i-vws-m2.xlarge,T4/8,1,4,10,T4/8 2GB,0.24332936,0.08343058,cn-beijing,cn-beijing-h,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m4.2xlarge,T4/4,1,8,16,T4/4 4GB,0.41625354,0.13703707,cn-beijing,cn-beijing-h,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m8.4xlarge,T4/2,1,16,32,T4/2 8GB,0.75586289,0.24231598,cn-beijing,cn-beijing-h,ecs.sgn6i-vws,X86
ecs.vgn6i-m16-vws.5xlarge,T4,1,20,92,T4 16GB,1.55528677,0.21227233,cn-beijing,cn-beijing-h,ecs.vgn6i-vws,X86
ecs.vgn6i-m4-vws.xlarge,T4/4,1,4,23,T4/4 4GB,0.46336525,0.07032252,cn-beijing,cn-beijing-h,ecs.vgn6i-vws,X86
ecs.vgn6i-m8-vws.2xlarge,T4/2,1,10,46,T4/2 8GB,0.82710184,0.11760828,cn-beijing,cn-beijing-h,ecs.vgn6i-vws,X86
ecs.ebmgn7t.32xlarge,G39,8,128,768,G39 24GB,12.89159237,2.84519182,cn-beijing,cn-beijing-i,ecs.ebmgn7t,X86
ecs.gn6e-c12g1.12xlarge,V100,4,48,368,V100 32GB,10.907796,3.38941524,cn-beijing,cn-beijing-i,ecs.gn6e,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-beijing,cn-beijing-i,ecs.gn6e,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-beijing,cn-beijing-i,ecs.gn6i,X86
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.756032,1.4823684,cn-beijing,cn-beijing-i,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-beijing,cn-beijing-i,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-beijing,cn-beijing-i,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-beijing,cn-beijing-i,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-beijing,cn-beijing-i,ecs.gn6i,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,1.1435508,cn-beijing,cn-beijing-i,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,2.2755096,cn-beijing,cn-beijing-i,ecs.gn6v,X86
ecs.gn7r-c16g1.4xlarge,GA107,1,16,64,GA107 16GB,0.6831966,0.0989006,cn-beijing,cn-beijing-i,ecs.gn7r,ARM
ecs.gn7t-c16g1.4xlarge,G39,1,16,94,G39 24GB,1.621638,0.51070626,cn-beijing,cn-beijing-i,ecs.gn7t,X86
ecs.gn7t-c16g1.8xlarge,G39,2,32,188,G39 24GB,3.231546,1.00977774,cn-beijing,cn-beijing-i,ecs.gn7t,X86
ecs.gn8t-2x.8xlarge,G49,2,32,256,G49 24GB,4.012212,1.2517842,cn-beijing,cn-beijing-i,ecs.gn8t,X86
ecs.gn8t-4x.16xlarge,G49,4,64,512,G49 24GB,8.012832,2.4919764,cn-beijing,cn-beijing-i,ecs.gn8t,X86
ecs.gn8t.4xlarge,G49,1,16,128,G49 24GB,2.011212,0.6314742,cn-beijing,cn-beijing-i,ecs.gn8t,X86
ecs.gn8te.16xlarge,G49E,4,64,512,G49E 48GB,9.930342,1.003467,cn-beijing,cn-beijing-i,ecs.gn8te,X86
ecs.gn8te.4xlarge,G49E,1,16,128,G49E 48GB,2.4912864,0.2347645,cn-beijing,cn-beijing-i,ecs.gn8te,X86
ecs.gn8te.8xlarge,G49E,2,32,256,G49E 48GB,4.970967,0.45793575,cn-beijing,cn-beijing-i,ecs.gn8te,X86
ecs.gn9g-2x.16xlarge,L20N 48G,2,64,512,L20N 48G 48GB,13.7813976,4.28023174,cn-beijing,cn-beijing-i,ecs.gn9g,X86
ecs.gn9g.4xlarge,L20N 48G,1,16,128,L20N 48G 48GB,6.695967,2.08374825,cn-beijing,cn-beijing-i,ecs.gn9g,X86
ecs.gn9g.8xlarge,L20N 48G,1,32,256,L20N 48G 48GB,6.8964948,2.14591187,cn-beijing,cn-beijing-i,ecs.gn9g,X86
ecs.sgn6i-vws-m2.xlarge,T4/8,1,4,10,T4/8 2GB,0.24332936,0.08343058,cn-beijing,cn-beijing-i,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m4.2xlarge,T4/4,1,8,16,T4/4 4GB,0.41625354,0.13703707,cn-beijing,cn-beijing-i,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m8.4xlarge,T4/2,1,16,32,T4/2 8GB,0.75586289,0.24231598,cn-beijing,cn-beijing-i,ecs.sgn6i-vws,X86
ecs.sgn7i-vws-m2.xlarge,A10*1/12,1,4,15.5,A10*1/12 2GB,0.26980198,0.0451593,cn-beijing,cn-beijing-i,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m2s.xlarge,A10*1/12,1,4,8,A10*1/12 2GB,0.26427,0.04444014,cn-beijing,cn-beijing-i,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4.2xlarge,A10*1/6,1,8,31,A10*1/6 4GB,0.44183479,0.14496726,cn-beijing,cn-beijing-i,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4s.2xlarge,A10*1/6,1,8,16,A10*1/6 4GB,0.436356,0.14326884,cn-beijing,cn-beijing-i,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8.4xlarge,A10*1/3,1,16,62,A10*1/3 8GB,0.78590042,0.25162761,cn-beijing,cn-beijing-i,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8s.4xlarge,A10*1/3,1,16,32,A10*1/3 8GB,0.78039,0.24991938,cn-beijing,cn-beijing-i,ecs.sgn7i-vws,X86
ecs.vgn7i-vws-m12.3xlarge,A10*1/2,1,14,93,A10*1/2 12GB,1.12400103,0.15620517,cn-beijing,cn-beijing-i,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m24.7xlarge,A10*1,1,30,186,A10*1 24GB,2.15576659,0.29033471,cn-beijing,cn-beijing-i,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m4.xlarge,A10*1/6,1,4,30,A10*1/6 4GB,0.43615724,0.06678548,cn-beijing,cn-beijing-i,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m8.2xlarge,A10*1/3,1,10,62,A10*1/3 8GB,0.78007909,0.11149533,cn-beijing,cn-beijing-i,ecs.vgn7i-vws,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-beijing,cn-beijing-j,ecs.gn6e,X86
ecs.gn5i-c12g1.6xlarge,P4,2,24,96,P4 8GB,0.011592,0.011592,cn-beijing,cn-beijing-k,ecs.gn5i,X86
ecs.gn5i-c40g1.10xlarge,P4,1,40,160,P4 8GB,3.796932,0.6929532,cn-beijing,cn-beijing-k,ecs.gn5i,X86
ecs.gn5i-c48g1.12xlarge,P4,1,48,192,P4 8GB,4.343412,0.7913196,cn-beijing,cn-beijing-k,ecs.gn5i,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-beijing,cn-beijing-k,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-beijing,cn-beijing-k,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-beijing,cn-beijing-k,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-beijing,cn-beijing-k,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-beijing,cn-beijing-k,ecs.gn6i,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,0.8514324,cn-beijing,cn-beijing-k,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,2.2755096,cn-beijing,cn-beijing-k,ecs.gn6v,X86
ecs.sgn7i-vws-m2.xlarge,A10*1/12,1,4,15.5,A10*1/12 2GB,0.26980198,0.0451593,cn-beijing,cn-beijing-k,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m2s.xlarge,A10*1/12,1,4,8,A10*1/12 2GB,0.26427,0.04444014,cn-beijing,cn-beijing-k,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4.2xlarge,A10*1/6,1,8,31,A10*1/6 4GB,0.44183479,0.06752356,cn-beijing,cn-beijing-k,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4s.2xlarge,A10*1/6,1,8,16,A10*1/6 4GB,0.436356,0.06681132,cn-beijing,cn-beijing-k,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8.4xlarge,A10*1/3,1,16,62,A10*1/3 8GB,0.78590042,0.11225209,cn-beijing,cn-beijing-k,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8s.4xlarge,A10*1/3,1,16,32,A10*1/3 8GB,0.78039,0.11153574,cn-beijing,cn-beijing-k,ecs.sgn7i-vws,X86
ecs.vgn7i-vws-m12.3xlarge,A10*1/2,1,14,93,A10*1/2 12GB,1.12400103,0.15620517,cn-beijing,cn-beijing-k,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m24.7xlarge,A10*1,1,30,186,A10*1 24GB,2.15576659,0.67628615,cn-beijing,cn-beijing-k,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m4.xlarge,A10*1/6,1,4,30,A10*1/6 4GB,0.43615724,0.06678548,cn-beijing,cn-beijing-k,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m8.2xlarge,A10*1/3,1,10,62,A10*1/3 8GB,0.78007909,0.11149533,cn-beijing,cn-beijing-k,ecs.vgn7i-vws,X86
ecs.ebmgn7t.32xlarge,G39,8,128,768,G39 24GB,12.89159237,1.68599209,cn-beijing,cn-beijing-l,ecs.ebmgn7t,X86
ecs.ebmgn7v.32xlarge,A800 40G,8,128,1024,A800 40G 40GB,31.392792,6.915456,cn-beijing,cn-beijing-l,ecs.ebmgn7v,X86
ecs.ebmgn8ga-wy.96xlarge,Quadro 5880,4,384,2304,Quadro 5880 48GB,14.9612976,13.46632704,cn-beijing,cn-beijing-l,ecs.ebmgn8ga-wy,X86
ecs.ebmgn8t.32xlarge,G49,8,128,1024,G49 24GB,15.2490966,4.73521815,cn-beijing,cn-beijing-l,ecs.ebmgn8t,X86
ecs.ebmgp7i.48xlarge,A910X,4,192,1024,A910X 48GB,14.7028374,3.24366599,cn-beijing,cn-beijing-l,ecs.ebmgp7i,X86
ecs.gn6v-c8g1.2xlarge,V100,1,8,32,V100 16GB,3.663072,1.1435508,cn-beijing,cn-beijing-l,ecs.gn6v,X86
ecs.gn6v-c8g1.4xlarge,V100,2,16,64,V100 16GB,7.314552,2.2755096,cn-beijing,cn-beijing-l,ecs.gn6v,X86
ecs.gn6v-c8g1.8xlarge,V100,4,32,128,V100 16GB,14.617512,4.5394272,cn-beijing,cn-beijing-l,ecs.gn6v,X86
ecs.gn7t-c16g1.4xlarge,G39,1,16,94,G39 24GB,1.621638,0.51070626,cn-beijing,cn-beijing-l,ecs.gn7t,X86
ecs.gn8ia.16xlarge,L20,1,64,384,L20 48GB,3.315312,1.0357452,cn-beijing,cn-beijing-l,ecs.gn8ia,X86
ecs.gn8ia.4xlarge,L20,1,16,128,L20 48GB,2.169912,0.6806712,cn-beijing,cn-beijing-l,ecs.gn8ia,X86
ecs.gn8ia.8xlarge,L20,1,32,256,L20 48GB,2.552172,0.7991718,cn-beijing,cn-beijing-l,ecs.gn8ia,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.36966319,cn-beijing,cn-beijing-l,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.40547032,cn-beijing,cn-beijing-l,ecs.gn8is,X86
ecs.gn8t.4xlarge,G49,1,16,128,G49 24GB,2.011212,0.6314742,cn-beijing,cn-beijing-l,ecs.gn8t,X86
ecs.gn8te.4xlarge,G49E,1,16,128,G49E 48GB,2.4912864,0.45793699,cn-beijing,cn-beijing-l,ecs.gn8te,X86
ecs.gn8v-tdx.4xlarge,H,1,16,96,H 96GB,5.0327496,1.56815086,cn-beijing,cn-beijing-l,ecs.gn8v-tdx,X86
ecs.gn8v-tdx.6xlarge,H,1,24,128,H 96GB,5.3230878,1.6581557,cn-beijing,cn-beijing-l,ecs.gn8v-tdx,X86
ecs.gn8v-tee.4xlarge,H,1,16,96,H 96GB,6.3637182,1.98075112,cn-beijing,cn-beijing-l,ecs.gn8v-tee,X86
ecs.gn8v-tee.6xlarge,H,1,24,128,H 96GB,6.6540564,2.07075596,cn-beijing,cn-beijing-l,ecs.gn8v-tee,X86
ecs.gn9gc-2x.16xlarge,L20N 72G,2,64,384,L20N 72G 72GB,11.4130002,1.49377507,cn-beijing,cn-beijing-l,ecs.gn9gc,X86
ecs.gn9gc-4x.32xlarge,L20N 72G,4,128,768,L20N 72G 72GB,22.8144084,2.97595827,cn-beijing,cn-beijing-l,ecs.gn9gc,X86
ecs.gn9gc-8x.64xlarge,L20N 72G,8,256,1536,L20N 72G 72GB,47.621592,6.200892,cn-beijing,cn-beijing-l,ecs.gn9gc,X86
ecs.gn9gc.4xlarge,L20N 72G,1,16,128,L20N 72G 72GB,5.5462614,0.73109902,cn-beijing,cn-beijing-l,ecs.gn9gc,X86
ecs.gn9gc.8xlarge,L20N 72G,1,32,192,L20N 72G 72GB,5.7122892,0.75268264,cn-beijing,cn-beijing-l,ecs.gn9gc,X86
ecs.gn9t-2x.12xlarge,G59,2,48,384,G59 32GB,5.5640772,1.73286241,cn-beijing,cn-beijing-l,ecs.gn9t,X86
ecs.gn9t-4x.24xlarge,G59,4,96,768,G59 32GB,11.1162864,3.45404713,cn-beijing,cn-beijing-l,ecs.gn9t,X86
ecs.gn9t.6xlarge,G59,1,24,192,G59 32GB,2.7877656,0.87220582,cn-beijing,cn-beijing-l,ecs.gn9t,X86
ecs.sgn8ga-wy-128g-m24.16xlarge,RTX 5880,1,64,128,RTX 5880 24GB,1.448172,0.4569318,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-128g-x1.16xlarge,RTX 5880,1,64,128,RTX 5880 48GB,2.310672,0.7243068,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-12g-m2.3large,RTX 5880,1,6,12,RTX 5880 2GB,0.1550568,0.05606609,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m1.2xlarge,RTX 5880,1,8,16,RTX 5880 1GB,0.126132,0.0470994,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m2.2xlarge,RTX 5880,1,8,16,RTX 5880 2GB,0.184092,0.065067,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m4.2xlarge,RTX 5880,1,8,16,RTX 5880 4GB,0.240672,0.0826068,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.16xlarge,RTX 5880,1,64,256,RTX 5880 48GB,2.886132,0.9026994,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.32xlarge,RTX 5880,1,128,256,RTX 5880 48GB,3.869727,1.20761385,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2-ne.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.7550522,1.48206466,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.324092,1.348467,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
